input_fn, RMSE_avgs,MSE_avgs,steps,batch_fractions,reg_types,reg_params,timings
50000,3174.184756181091,10206171.243138354,0.071,0.07,l1,0.031,40.82594013214111
50000,3174.1851141644497,10206173.508439047,0.071,0.07,l1,0.036,69.45785593986511
50000,3174.185472152546,10206175.773769636,0.071,0.07,l1,0.041,40.48886799812317
50000,3174.1858301453749,10206178.039130088,0.071,0.07,l1,0.046,40.45446181297302
50000,3174.2111389701258,10206338.3976225,0.071,0.07,l2,0.001,41.07812714576721
50000,3174.3544537793937,10207246.289368888,0.071,0.07,l2,0.006,40.283365964889526
50000,3174.498267935237,10208157.300666815,0.071,0.07,l2,0.011,40.4399950504303
50000,3174.6425717505326,10209071.371576846,0.071,0.07,l2,0.016,41.08806300163269
50000,3174.787355645477,10209988.442820068,0.071,0.07,l2,0.021,69.40515208244324
50000,3174.9326101464981,10210908.455771293,0.071,0.07,l2,0.026,40.693581104278564
50000,3175.0783258852148,10211831.352452669,0.071,0.07,l2,0.031,40.48653697967529
50000,3175.224493597404,10212757.075527225,0.071,0.07,l2,0.036,40.69479990005493
50000,3175.3711041219549,10213685.568292432,0.071,0.07,l2,0.041,40.764642000198364
50000,3175.5181483998599,10214616.77467395,0.071,0.07,l2,0.046,62.12337303161621
50000,3174.4840928378749,10208143.355966378,0.071,0.1,l1,0.001,40.93910193443298
50000,3174.4844552648337,10208145.650665417,0.071,0.1,l1,0.006,41.35774111747742
50000,3174.4848176965243,10208147.945394326,0.071,0.1,l1,0.011,41.27602410316467
50000,3174.4851801329496,10208150.240153119,0.071,0.1,l1,0.016,41.15659999847412
50000,3174.4855425741107,10208152.534941813,0.071,0.1,l1,0.021,41.48353815078735
50000,3174.485905020003,10208154.829760371,0.071,0.1,l1,0.026,41.104493856430054
50000,3174.4862674706319,10208157.124608826,0.071,0.1,l1,0.031,77.2051169872284
50000,3174.4866299259934,10208159.419487158,0.071,0.1,l1,0.036,42.00578713417053
50000,3174.4869923860883,10208161.714395365,0.071,0.1,l1,0.041,40.68048620223999
50000,3174.4873548509181,10208164.009333469,0.071,0.1,l1,0.046,40.85624408721924
50000,3174.5128757556004,10208325.798549503,0.071,0.1,l2,0.001,40.76813578605652
50000,3174.657446340424,10209242.137837624,0.071,0.1,l2,0.006,42.58398795127869
50000,3174.8024991705543,10210161.486391237,0.071,0.1,l2,0.011,40.74999690055847
50000,3174.9480247292099,10211083.785343751,0.071,0.1,l2,0.016,70.27342891693115
50000,3175.0940136052814,10212008.976478746,0.071,0.1,l2,0.021,40.81415510177612
50000,3175.2404564922845,10212937.002223495,0.071,0.1,l2,0.026,41.78890109062195
50000,3175.3873441873261,10213867.805642564,0.071,0.1,l2,0.031,41.187379121780396
50000,3175.5346675900828,10214801.330431463,0.071,0.1,l2,0.036,40.73296403884888
50000,3175.6824177017802,10215737.520910358,0.071,0.1,l2,0.041,41.479487895965576
50000,3175.8305856241859,10216676.322017847,0.071,0.1,l2,0.046,41.32250499725342
50000,3174.3860110155306,10207407.174135147,0.071,0.13,l1,0.001,72.23328185081482
50000,3174.3863722640267,10207409.459618989,0.071,0.13,l1,0.006,41.13958811759949
50000,3174.386733517259,10207411.745132729,0.071,0.13,l1,0.011,41.4053840637207
50000,3174.3870947752248,10207414.030676346,0.071,0.13,l1,0.016,41.545392990112305
50000,3174.3874560379254,10207416.316249849,0.071,0.13,l1,0.021,41.488544940948486
50000,3174.3878173053563,10207418.601853203,0.071,0.13,l1,0.026,41.3291540145874
50000,3174.3881785775257,10207420.887486471,0.071,0.13,l1,0.031,41.85273480415344
50000,3174.3885398544271,10207423.173149612,0.071,0.13,l1,0.036,79.3523850440979
50000,3174.3889011360598,10207425.458842615,0.071,0.13,l1,0.041,41.123608112335205
50000,3174.3892624224327,10207427.744565535,0.071,0.13,l1,0.046,41.15542197227478
50000,3174.4147036074869,10207588.939881809,0.071,0.13,l2,0.001,42.27307200431824
50000,3174.5588232097202,10208501.901224852,0.071,0.13,l2,0.006,41.33283495903015
50000,3174.7034280950757,10209417.897522148,0.071,0.13,l2,0.011,41.390580892562866
50000,3174.8485087420286,10210336.86981765,0.071,0.13,l2,0.016,41.913978099823
50000,3174.9940557345644,10211258.75980502,0.071,0.13,l2,0.021,70.58053803443909
50000,3175.1400597611346,10212183.509821132,0.071,0.13,l2,0.026,43.15110898017883
50000,3175.2865116136477,10213111.062839815,0.071,0.13,l2,0.031,41.899837017059326
50000,3175.4334021864079,10214041.36246527,0.071,0.13,l2,0.036,41.290244817733765
50000,3175.5807224751388,10214974.352926066,0.071,0.13,l2,0.041,58.4707350730896
50000,3175.728463575957,10215909.979068745,0.071,0.13,l2,0.046,41.43724012374878
50000,3174.382113759822,10207419.721009981,0.071,0.16,l1,0.001,41.45924186706543
50000,3174.3824749069254,10207422.006446023,0.071,0.16,l1,0.006,42.2648229598999
50000,3174.3828360587631,10207424.291911956,0.071,0.16,l1,0.011,42.0794038772583
50000,3174.3831972153348,10207426.577407764,0.071,0.16,l1,0.016,42.33528685569763
50000,3174.3835583766408,10207428.862933462,0.071,0.16,l1,0.021,41.992006063461304
50000,3174.383919542679,10207431.148489026,0.071,0.16,l1,0.026,77.40016603469849
50000,3174.3842807134542,10207433.434074488,0.071,0.16,l1,0.031,41.780519008636475
50000,3174.3846418889625,10207435.71968982,0.071,0.16,l1,0.036,42.111287117004395
50000,3174.3850030692074,10207438.005335057,0.071,0.16,l1,0.041,41.69426918029785
50000,3174.3853642541835,10207440.291010156,0.071,0.16,l1,0.046,41.558979988098145
50000,3174.4108053894338,10207601.530508365,0.071,0.16,l2,0.001,41.785752058029175
50000,3174.5549200915311,10208514.709383035,0.071,0.16,l2,0.006,41.37216401100159
50000,3174.6995200878091,10209430.921192385,0.071,0.16,l2,0.011,71.45610094070435
50000,3174.8445958425286,10210350.106907707,0.071,0.16,l2,0.016,41.46144104003906
50000,3174.9901379257494,10211272.208151648,0.071,0.16,l2,0.021,41.94536900520325
50000,3175.1361370122891,10212197.167191744,0.071,0.16,l2,0.026,41.97018885612488
50000,3175.2825838806739,10213124.926933957,0.071,0.16,l2,0.031,41.49478101730347
50000,3175.4294694121295,10214055.430916382,0.071,0.16,l2,0.036,41.9367618560791
50000,3175.5767845895512,10214988.623302924,0.071,0.16,l2,0.041,41.70062494277954
50000,3175.7245204964993,10215924.448877003,0.071,0.16,l2,0.046,73.73014783859253
50000,3174.4955660350934,10208090.99984085,0.071,0.19,l1,0.001,41.785900831222534
50000,3174.4959290374586,10208093.296237633,0.071,0.19,l1,0.006,43.96635389328003
50000,3174.4962920445541,10208095.592664281,0.071,0.19,l1,0.011,42.78404402732849
50000,3174.496655056385,10208097.889120813,0.071,0.19,l1,0.016,42.317748069763184
50000,3174.4970180729492,10208100.185607234,0.071,0.19,l1,0.021,42.51033878326416
50000,3174.4973810942465,10208102.482123535,0.071,0.19,l1,0.026,42.85159111022949
50000,3174.4977441202773,10208104.778669719,0.071,0.19,l1,0.031,78.07110404968262
50000,3174.4981071510447,10208107.075245801,0.071,0.19,l1,0.036,42.330511808395386
50000,3174.4984701865424,10208109.37185174,0.071,0.19,l1,0.041,41.87422704696655
50000,3174.498833226774,10208111.668487575,0.071,0.19,l1,0.046,42.34773802757263
50000,3174.5244283680759,10208273.806735907,0.071,0.19,l2,0.001,41.96637201309204
50000,3174.6693960207072,10209191.969316049,0.071,0.19,l2,0.006,42.55871319770813
50000,3174.8148449356704,10210113.14113142,0.071,0.19,l2,0.011,42.34997916221619
50000,3174.9607655829682,10211037.263196832,0.071,0.19,l2,0.016,74.5729730129242
50000,3175.107148538556,10211964.277179129,0.071,0.19,l2,0.021,42.1372389793396
50000,3175.2539844833104,10212894.125390794,0.071,0.19,l2,0.026,42.486384868621826
50000,3175.4012642019679,10213826.750783373,0.071,0.19,l2,0.031,42.05136799812317
50000,3175.5489785821237,10214762.096941303,0.071,0.19,l2,0.036,53.62546110153198
50000,3175.6971186131796,10215700.108075362,0.071,0.19,l2,0.041,42.11332106590271
50000,3175.8456753853584,10216640.729016606,0.071,0.19,l2,0.046,41.61740493774414
50000,3173.1980814631747,10199378.425990334,0.081,0.01,l1,0.001,38.136803150177
50000,3173.1984351759388,10199380.65906005,0.081,0.01,l1,0.006,37.54719614982605
50000,3173.1987888937065,10199382.89216144,0.081,0.01,l1,0.011,37.57536602020264
50000,3173.1991426164786,10199385.125294484,0.081,0.01,l1,0.016,37.82873201370239
50000,3173.1994963442562,10199387.358459204,0.081,0.01,l1,0.021,66.3158769607544
50000,3173.1998500770387,10199389.591655593,0.081,0.01,l1,0.026,37.90318298339844
50000,3173.2002038148248,10199391.824883644,0.081,0.01,l1,0.031,37.713539838790894
50000,3173.200557557615,10199394.058143355,0.081,0.01,l1,0.036,37.75405406951904
50000,3173.2009113054114,10199396.291434746,0.081,0.01,l1,0.041,39.95371198654175
50000,3173.2012650582096,10199398.524757784,0.081,0.01,l1,0.046,37.543235063552856
50000,3173.2308728110625,10199585.052904302,0.081,0.01,l2,0.001,37.90568399429321
50000,3173.5238793555527,10201492.913766619,0.081,0.01,l2,0.006,62.0833101272583
50000,3173.6705177565318,10202421.579253104,0.081,0.01,l2,0.011,39.095126152038574
50000,3173.8177430287642,10203353.965247098,0.081,0.01,l2,0.016,37.567448139190674
50000,3174.0000881576998,10204521.153358618,0.081,0.01,l2,0.021,37.38786292076111
50000,3174.1588795883722,10205525.115585934,0.081,0.01,l2,0.026,37.77015995979309
50000,3174.3073743489194,10206465.499129232,0.081,0.01,l2,0.031,37.77173089981079
50000,3174.5604481761611,10208157.240902999,0.081,0.01,l2,0.036,37.35931396484375
50000,3174.710153888263,10209105.466537803,0.081,0.01,l2,0.041,63.260843992233276
50000,3175.0546669915225,10211182.059056852,0.081,0.01,l2,0.046,36.941094160079956
50000,3171.3530834563562,10187969.400121864,0.081,0.04,l1,0.001,40.24433088302612
50000,3171.3534168151841,10187971.505482906,0.081,0.04,l1,0.006,39.796504974365234
50000,3171.3537501793462,10187973.61087751,0.081,0.04,l1,0.011,39.82993507385254
50000,3171.3540835488466,10187975.716305703,0.081,0.04,l1,0.016,40.22840690612793
50000,3171.354416923682,10187977.821767462,0.081,0.04,l1,0.021,40.52290487289429
50000,3171.3547503038562,10187979.92726282,0.081,0.04,l1,0.026,68.79009985923767
50000,3171.3550836893637,10187982.032791719,0.081,0.04,l1,0.031,39.920039892196655
50000,3171.3554170802067,10187984.138354206,0.081,0.04,l1,0.036,40.54256510734558
50000,3171.3557504763867,10187986.243950263,0.081,0.04,l1,0.041,39.860000133514404
50000,3171.3560838779013,10187988.349579889,0.081,0.04,l1,0.046,40.04063701629639
50000,3171.3809141713791,10188145.551579466,0.081,0.04,l2,0.001,40.12993597984314
50000,3171.5208893596355,10189031.469246486,0.081,0.04,l2,0.006,40.50968813896179
50000,3171.661667160145,10189922.409532573,0.081,0.04,l2,0.011,70.40065813064575
50000,3171.8032325147628,10190818.279102121,0.081,0.04,l2,0.016,39.73671293258667
50000,3171.9455705471382,10191718.98574255,0.081,0.04,l2,0.021,39.96250605583191
50000,3172.1975639947946,10193218.700439397,0.081,0.04,l2,0.026,39.63076901435852
50000,3172.3414716433062,10194129.216126058,0.081,0.04,l2,0.031,40.104212045669556
50000,3172.4860944321454,10195044.222780447,0.081,0.04,l2,0.036,39.933369159698486
50000,3172.6850699365373,10196348.167341879,0.081,0.04,l2,0.041,40.09575605392456
50000,3172.9260157853078,10197952.500612304,0.081,0.04,l2,0.046,67.92655396461487
50000,3171.0665703894692,10186400.336118905,0.081,0.07,l1,0.001,40.60051894187927
50000,3171.0668985540128,10186402.414571898,0.081,0.07,l1,0.006,41.068284034729004
50000,3171.0672267239206,10186404.493058624,0.081,0.07,l1,0.011,40.477877140045166
50000,3171.0675548991949,10186406.571579108,0.081,0.07,l1,0.016,40.741695165634155
50000,3171.067883079827,10186408.650133293,0.081,0.07,l1,0.021,40.449389934539795
50000,3171.0682112658292,10186410.72872125,0.081,0.07,l1,0.026,41.045088052749634
50000,3171.0685394571947,10186412.807342943,0.081,0.07,l1,0.031,75.46677303314209
50000,3171.0688676539185,10186414.885998342,0.081,0.07,l1,0.036,41.75604295730591
50000,3171.0691958560101,10186416.964687498,0.081,0.07,l1,0.041,41.75867414474487
50000,3171.069524063465,10186419.043410391,0.081,0.07,l1,0.046,40.60403800010681
50000,3171.0940635476154,10186574.816375555,0.081,0.07,l2,0.001,40.980791091918945
50000,3171.232369635467,10187452.483108347,0.081,0.07,l2,0.006,40.80468797683716
50000,3171.3715177449785,10188335.390201293,0.081,0.07,l2,0.011,40.85953998565674
50000,3171.511492294328,10189223.441316884,0.081,0.07,l2,0.016,71.21098899841309
50000,3171.652277889717,10190116.541277699,0.081,0.07,l2,0.021,40.54281520843506
50000,3171.7938593232966,10191014.596053476,0.081,0.07,l2,0.026,40.62304902076721
50000,3171.9362215711376,10191917.512748398,0.081,0.07,l2,0.031,40.729076862335205
50000,3172.0793497912086,10192825.199588511,0.081,0.07,l2,0.036,40.61058306694031
50000,3172.223229321381,10193737.565909239,0.081,0.07,l2,0.041,40.25659203529358
50000,3172.3678456774469,10194654.52214306,0.081,0.07,l2,0.046,40.7948899269104
50000,3171.3319887912835,10188151.578691322,0.081,0.1,l1,0.001,73.1074469089508
50000,3171.332321967705,10188153.69025653,0.081,0.1,l1,0.006,41.23061990737915
50000,3171.3326551494906,10188155.801855486,0.081,0.1,l1,0.011,40.75040006637573
50000,3171.3329883366387,10188157.913488189,0.081,0.1,l1,0.016,41.08500814437866
50000,3171.3333215291473,10188160.025154609,0.081,0.1,l1,0.021,40.961708068847656
50000,3171.3336547270228,10188162.136854803,0.081,0.1,l1,0.026,40.949044942855835
50000,3171.3339879302571,10188164.248588707,0.081,0.1,l1,0.031,41.23920702934265
50000,3171.3343211388569,10188166.36035637,0.081,0.1,l1,0.036,76.58805394172668
50000,3171.3346543528164,10188168.472157758,0.081,0.1,l1,0.041,40.835278034210205
50000,3171.3349875721392,10188170.583992887,0.081,0.1,l1,0.046,40.88692498207092
50000,3171.3598392573972,10188328.442134967,0.081,0.1,l2,0.001,40.842288970947266
50000,3171.4999221886665,10189217.963083049,0.081,0.1,l2,0.006,40.926450967788696
50000,3171.6408228223891,10190112.567569111,0.081,0.1,l2,0.011,40.7634379863739
50000,3171.7825258399034,10191012.160920219,0.081,0.1,l2,0.016,40.98337507247925
50000,3171.9250161077862,10191916.649605881,0.081,0.1,l2,0.021,70.41389203071594
50000,3172.0682786758207,10192825.94122541,0.081,0.1,l2,0.026,40.63954210281372
50000,3172.2122987749776,10193739.944495287,0.081,0.1,l2,0.031,40.78382706642151
50000,3172.3570618154326,10194658.569236826,0.081,0.1,l2,0.036,40.96092104911804
50000,3172.5025533845978,10195581.726363882,0.081,0.1,l2,0.041,57.21608209609985
50000,3172.6487592451613,10196509.327870633,0.081,0.1,l2,0.046,41.00230598449707
50000,3171.2380467619678,10187454.736603122,0.081,0.13,l1,0.001,41.31835103034973
50000,3171.2383785305406,10187456.83731645,0.081,0.13,l1,0.006,41.27088403701782
50000,3171.2387103044757,10187458.938063513,0.081,0.13,l1,0.011,41.51158618927002
50000,3171.2390420837733,10187461.038844304,0.081,0.13,l1,0.016,41.26104402542114
50000,3171.2393738684336,10187463.139658844,0.081,0.13,l1,0.021,41.40589785575867
50000,3171.2397056584555,10187465.240507113,0.081,0.13,l1,0.026,78.19249892234802
50000,3171.240037453842,10187467.341389123,0.081,0.13,l1,0.031,41.2279269695282
50000,3171.240369254595,10187469.442304902,0.081,0.13,l1,0.036,41.529221057891846
50000,3171.2407010607085,10187471.543254403,0.081,0.13,l1,0.041,41.34017491340637
50000,3171.2410328721817,10187473.644237619,0.081,0.13,l1,0.046,41.276740074157715
50000,3171.2657782088445,10187630.704232769,0.081,0.13,l2,0.001,41.661290884017944
50000,3171.4052673529523,10188515.757970072,0.081,0.13,l2,0.006,41.29086208343506
50000,3171.5455787192514,10189405.932975331,0.081,0.13,l2,0.011,67.99038815498352
50000,3171.6866969774669,10190301.134408895,0.081,0.13,l2,0.016,45.375399112701416
50000,3171.8286069823353,10191201.268573079,0.081,0.13,l2,0.021,41.09210419654846
50000,3171.9712937715708,10192106.242899485,0.081,0.13,l2,0.026,41.37580108642578
50000,3172.1147425638801,10193015.965936586,0.081,0.13,l2,0.031,41.23270392417908
50000,3172.2589387569565,10193930.34733719,0.081,0.13,l2,0.036,41.49762797355652
50000,3172.4038679255295,10194849.297846317,0.081,0.13,l2,0.041,41.47985315322876
50000,3172.5495158194162,10195772.729288995,0.081,0.13,l2,0.046,74.92655205726624
50000,3171.2358571819004,10187474.890282543,0.081,0.16,l1,0.001,41.577024936676025
50000,3171.2361888421742,10187476.991001938,0.081,0.16,l1,0.006,41.61441898345947
50000,3171.2365205078077,10187479.091755044,0.081,0.16,l1,0.011,41.547183990478516
50000,3171.236852178808,10187481.192541916,0.081,0.16,l1,0.016,41.79634404182434
50000,3171.2371838551721,10187483.293362532,0.081,0.16,l1,0.021,41.42343211174011
50000,3171.2375155368973,10187485.394216876,0.081,0.16,l1,0.026,41.6988959312439
50000,3171.2378472239857,10187487.495104957,0.081,0.16,l1,0.031,75.40181708335876
50000,3171.2381789164401,10187489.596026797,0.081,0.16,l1,0.036,45.10887289047241
50000,3171.2385106142583,10187491.696982384,0.081,0.16,l1,0.041,41.85771989822388
50000,3171.238842317437,10187493.79797169,0.081,0.16,l1,0.046,41.61684799194336
50000,3171.2635825796897,10187650.886391979,0.081,0.16,l2,0.001,41.72653794288635
50000,3171.4030413674732,10188536.080722619,0.081,0.16,l2,0.006,41.705808877944946
50000,3171.5433223587856,10189426.393230645,0.081,0.16,l2,0.011,41.70743799209595
50000,3171.6844102041637,10190321.728981616,0.081,0.16,l2,0.016,73.64330697059631
50000,3171.8262897395953,10191221.994185615,0.081,0.16,l2,0.021,41.64572191238403
50000,3171.9689459845076,10192127.096184645,0.081,0.16,l2,0.026,41.54865908622742
50000,3172.1123641397407,10193036.943440009,0.081,0.16,l2,0.031,41.57156991958618
50000,3172.2565295855593,10193951.445519863,0.081,0.16,l2,0.036,56.8165500164032
50000,3172.4014278796844,10194870.513086986,0.081,0.16,l2,0.041,41.800516843795776
50000,3172.547044755338,10195794.057886537,0.081,0.16,l2,0.046,41.64727783203125
50000,3171.3406795267042,10188094.731110379,0.081,0.19,l1,0.001,42.28589105606079
50000,3171.3410134362866,10188096.845039653,0.081,0.19,l1,0.006,42.31472301483154
50000,3171.341347351231,10188098.959002655,0.081,0.19,l1,0.011,41.642696142196655
50000,3171.3416812715368,10188101.072999397,0.081,0.19,l1,0.016,41.688321113586426
50000,3171.3420151972068,10188103.187029891,0.081,0.19,l1,0.021,81.12011885643005
